//Index   Rate   Name                                 Level   MaxLife   MaxMana   DamageMin   DamageMax   Defense   MagicDefense   AttackRate   DefenseRate   MoveRange   AttackType   AttackRange   ViewRange   MoveSpeed   AttackSpeed   RegenTime   Attribute   ItemRate   MoneyRate   MaxItemLevel   MonsterSkill   Resistance1   Resistance2   Resistance3   Resistance4
// CUSTOM SWAMP OF DARKNESS
//============================================================================================================================================================================================================================================================================================================================================================================
//Index   Rate   Name                                 Level   MaxLife   MaxMana   DamageMin   DamageMax   Defense   MagicDefense   AttackRate   DefenseRate   MoveRange   AttackType   AttackRange   ViewRange   MoveSpeed   AttackSpeed   RegenTime   Attribute   ItemRate   MoneyRate   MaxItemLevel   MonsterSkill   Resistance1   Resistance2   Resistance3   Resistance4
688       1      "Swamp Ent"                          149     340000     0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
689       1      "Wooden Beast"                       149     340000     0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
690       1      "Swamp Wizard"                       149     340000     0         2000        2600        1500       0              1000         300           6           0            4             10          800         2000          03          2           100        40          0              0              254           254           150           150           
691       1      "Mutanlite"                          149     340000     0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        0           0              0              254           254           150           150          
692       1      "Monster of the Swamp"               149     3400000    0         2000        2600        1500       0              1000         300           6           0            8             10          800         1000          03          2           100        0           0              0              254           254           150           150           
693       1      "Monster of the Water"               149     3400000    0         2000        2600        1500       0              1000         300           6           0            8             10          800         1000          03          2           100        0           0              0              254           254           150           150           
694       1      "God of Darkness"                    400     100000000   0         3350        4500        3000      0              2890         3820          6           0            8             10          800         1000          03          2           100        40          0              0              100           254           100           100           
//============================================================================================================================================================================================================================================================================================================================================================================
// CUSTOM KUBERA MINE
//============================================================================================================================================================================================================================================================================================================================================================================
//Index   Rate   Name                                 Level   MaxLife   MaxMana   DamageMin   DamageMax   Defense   MagicDefense   AttackRate   DefenseRate   MoveRange   AttackType   AttackRange   ViewRange   MoveSpeed   AttackSpeed   RegenTime   Attribute   ItemRate   MoneyRate   MaxItemLevel   MonsterSkill   Resistance1   Resistance2   Resistance3   Resistance4
695       1      "Mindigger"                          149     600000    0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
696       1      "Main Carrier"                       149     640000    0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
697       1      "Mine Porter"                        149     660000    0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
698       1      "Main Driller"                       149     680000    0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
699       1      "Dead Digger"                        149     600000    0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
700       1      "Dead Showbell"                      149     620000    0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
701       1      "Dead Porter"                        149     640000    0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
//============================================================================================================================================================================================================================================================================================================================================================================
// CUSTOM NARS
//============================================================================================================================================================================================================================================================================================================================================================================
//Index   Rate   Name                                 Level   MaxLife   MaxMana   DamageMin   DamageMax   Defense   MagicDefense   AttackRate   DefenseRate   MoveRange   AttackType   AttackRange   ViewRange   MoveSpeed   AttackSpeed   RegenTime   Attribute   ItemRate   MoneyRate   MaxItemLevel   MonsterSkill   Resistance1   Resistance2   Resistance3   Resistance4
702       1      "Nars Devil Fairy"                   149     390000     0         2000        2600        1500       0              1000         300           6           0            4             10          800         2000          03          2           100        40          0              0              254           254           150           150           
703       1      "Nars Elemental Beast"               149     440000     0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
704       1      "Nars Elemental Knight"              149     470000     0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
//============================================================================================================================================================================================================================================================================================================================================================================
// CUSTOM URUK
//============================================================================================================================================================================================================================================================================================================================================================================
//Index   Rate   Name                                 Level   MaxLife   MaxMana   DamageMin   DamageMax   Defense   MagicDefense   AttackRate   DefenseRate   MoveRange   AttackType   AttackRange   ViewRange   MoveSpeed   AttackSpeed   RegenTime   Attribute   ItemRate   MoneyRate   MaxItemLevel   MonsterSkill   Resistance1   Resistance2   Resistance3   Resistance4
705       1      "Urk Devil Fairy"                    149     390000     0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
706       1      "Urk Elemental Beast"                400     80000000    1000000   2350        3500        2000      0              1890         2820          6           150            8             10          1200      5000          03          2           100        40          0              0              100           254           100           100          
707       1      "Urk Elemental Knight"               149     470000    0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
//============================================================================================================================================================================================================================================================================================================================================================================
// CUSTOM FEREA
//============================================================================================================================================================================================================================================================================================================================================================================
//Index   Rate   Name                                 Level   MaxLife   MaxMana   DamageMin   DamageMax   Defense   MagicDefense   AttackRate   DefenseRate   MoveRange   AttackType   AttackRange   ViewRange   MoveSpeed   AttackSpeed   RegenTime   Attribute   ItemRate   MoneyRate   MaxItemLevel   MonsterSkill   Resistance1   Resistance2   Resistance3   Resistance4
708       1      "Ferea General"                      149     68000000    0         2000       2600        1500       0              1000         300           6           0            2             10          800         1000          03          2           100        0           0              0              254           254           150           150           
//============================================================================================================================================================================================================================================================================================================================================================================
// CUSTOM NPC
//============================================================================================================================================================================================================================================================================================================================================================================
//Index   Rate   Name                                 Level   MaxLife   MaxMana   DamageMin   DamageMax   Defense   MagicDefense   AttackRate   DefenseRate   MoveRange   AttackType   AttackRange   ViewRange   MoveSpeed   AttackSpeed   RegenTime   Attribute   ItemRate   MoneyRate   MaxItemLevel   MonsterSkill   Resistance1   Resistance2   Resistance3   Resistance4
709       1	 "Priest James"	                      0       10000 	0	  0	      0	          10	    0	           0	        10	      0	          0	       0	     0	         0	     0	           0	       0	   200	      10	  0	         0	        254	      254	    254	          254	        
//============================================================================================================================================================================================================================================================================================================================================================================
// CUSTOM FEREA
//============================================================================================================================================================================================================================================================================================================================================================================
//Index   Rate   Name                                 Level   MaxLife   MaxMana   DamageMin   DamageMax   Defense   MagicDefense   AttackRate   DefenseRate   MoveRange   AttackType   AttackRange   ViewRange   MoveSpeed   AttackSpeed   RegenTime   Attribute   ItemRate   MoneyRate   MaxItemLevel   MonsterSkill   Resistance1   Resistance2   Resistance3   Resistance4
710       1      "Ferea Crystal Orb"                  1       800000    0	  0	      0	          10	    0	           0	        10	      0	          0	       0	     0	         0	     0	           0	       0	   200	      10	  0	         0	        254	      254	    254	          254	        
//============================================================================================================================================================================================================================================================================================================================================================================
// CUSTOM ACHERON BOSS
//============================================================================================================================================================================================================================================================================================================================================================================
//Index   Rate   Name                                 Level   MaxLife   MaxMana   DamageMin   DamageMax   Defense   MagicDefense   AttackRate   DefenseRate   MoveRange   AttackType   AttackRange   ViewRange   MoveSpeed   AttackSpeed   RegenTime   Attribute   ItemRate   MoneyRate   MaxItemLevel   MonsterSkill   Resistance1   Resistance2   Resistance3   Resistance4
711       1      "Salamander"                         149     8000000     0         0              0        5000       0              0            1000          0           0            0             0           0           0             03          2           100        40          0              0              100           100           100           100           
712       1      "Undine"                             149     4000000     0         0              0        2500       0              0            500           0           0            0             0           0           0             03          2           100        40          0              0              100           100           100           100           
713       1      "Sylphid"                            149     1000000     0         0              0        500        0              0            150           0           0            0             0           0           0             03          2           100        40          0              0              100           100           100           100           
714       1      "Gnome"                              149     50000      0         0              0        100        0              0            0            0           0            0             0           0           0             03          2           100        40          0              0              0           0           0           0           
715       1      "Hellraiser"                         149     24800000    0         2200        2800        1500       0              1100         350           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
716       1      "Sellihoden"                         149     24800000    0         2200        2800        1500       0              1100         350           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
717       1      "Ukanva"                             149     24800000    0         2200        2800        1500       0              1100         350           6           0            4             10          800         2000          03          2           100        40          0              0              254           254           150           150           
718       1      "Silla"                              149     24800000    0         2200        2800        1500       0              1100         350           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
719       1      "Normus"                             149     24800000    0         2200        2800        1500       0              1100         350           6           0            4             10          800         2000          03          2           100        40          0              0              254           254           150           150           
720       1      "Muff"                               149     24800000    0         2200        2800        1500       0              1100         350           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
//============================================================================================================================================================================================================================================================================================================================================================================
// CUSTOM Nixie Lake NPC
//============================================================================================================================================================================================================================================================================================================================================================================
723       1	 "Nixies Spirit"	              0       10000 	0	  0	      0	          10	    0	           0	        10	      0	          0	       0	     0	         0	     0	           0	       0	   200	      10	  0	         0	        254	      254	    254	          254	        
//============================================================================================================================================================================================================================================================================================================================================================================
// CUSTOM DEEP DUNGEON
//============================================================================================================================================================================================================================================================================================================================================================================
//Index   Rate   Name                                 Level   MaxLife   MaxMana   DamageMin   DamageMax   Defense   MagicDefense   AttackRate   DefenseRate   MoveRange   AttackType   AttackRange   ViewRange   MoveSpeed   AttackSpeed   RegenTime   Attribute   ItemRate   MoneyRate   MaxItemLevel   MonsterSkill   Resistance1   Resistance2   Resistance3   Resistance4
725       1      "Deep D Larva"                       149     785000    0         2000        2600       1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
726       1      "Deep D Cyclops"                     149     785000    0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
727       1      "Deep D Ghost"                       149     785000    0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
728       1      "Deep D HellHound"                   149     785000    0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
729       1      "Deep D Hell Spider"                 149     885000    0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
730       1      "Deep D Thunder Lich"                149     885000    0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
731       1      "Deep D Poison Bull F"               149     955000    0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
732       1      "Deep D Dark Knight"                 149     1085000    0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
733       1      "Deep D Gorgon"                      149     1185000   0         2000        2600       1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
//============================================================================================================================================================================================================================================================================================================================================================================
// EVOMON EVENT
//============================================================================================================================================================================================================================================================================================================================================================================
//Index   Rate   Name                                 Level   MaxLife   MaxMana   DamageMin   DamageMax   Defense   MagicDefense   AttackRate   DefenseRate   MoveRange   AttackType   AttackRange   ViewRange   MoveSpeed   AttackSpeed   RegenTime   Attribute   ItemRate   MoneyRate   MaxItemLevel   MonsterSkill   Resistance1   Resistance2   Resistance3   Resistance4
734       1      "Evomon (Lv1)"                       149     70000     0         1000        1600        500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
735       1      "Evomon (Lv2)"                       149     100000     0         1000        1600        500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
736       1      "Evomon (Lv3)"                       149     120000     0         1000        1600        500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
737       1      "Special Evomon"                     149     150000     0         1000        1600        500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
//============================================================================================================================================================================================================================================================================================================================================================================
// HORSE EVENT
//============================================================================================================================================================================================================================================================================================================================================================================
//Index   Rate   Name                                 Level   MaxLife   MaxMana   DamageMin   DamageMax   Defense   MagicDefense   AttackRate   DefenseRate   MoveRange   AttackType   AttackRange   ViewRange   MoveSpeed   AttackSpeed   RegenTime   Attribute   ItemRate   MoneyRate   MaxItemLevel   MonsterSkill   Resistance1   Resistance2   Resistance3   Resistance4
750       1      "New Year Green Horse"               149     150000     0         1000        1600        500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
751       1      "New Year Yellow Horse"              149     200000     0         1000        1600        500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
752       1      "New Year Brown Horse"               149     250000     0         1000        1600        500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
753       1      "New Year Blue Horse"                149     300000     0         1000        1600        500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
//============================================================================================================================================================================================================================================================================================================================================================================
// GOAT EVENT
//============================================================================================================================================================================================================================================================================================================================================================================
//Index   Rate   Name                                 Level   MaxLife   MaxMana   DamageMin   DamageMax   Defense   MagicDefense   AttackRate   DefenseRate   MoveRange   AttackType   AttackRange   ViewRange   MoveSpeed   AttackSpeed   RegenTime   Attribute   ItemRate   MoneyRate   MaxItemLevel   MonsterSkill   Resistance1   Resistance2   Resistance3   Resistance4
754       1      "Green Goat"                         149     150000     0         1000        1600        500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
755       1      "White Goat"                         149     200000     0         1000        1600        500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
756       1      "Purple Goat"                        149     250000     0         1000        1600        500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
757       1      "Red Goat"                           149     300000     0         1000        1600        500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
//============================================================================================================================================================================================================================================================================================================================================================================
// MONKEY CHASE EVENT
//============================================================================================================================================================================================================================================================================================================================================================================
//Index   Rate   Name                                 Level   MaxLife   MaxMana   DamageMin   DamageMax   Defense   MagicDefense   AttackRate   DefenseRate   MoveRange   AttackType   AttackRange   ViewRange   MoveSpeed   AttackSpeed   RegenTime   Attribute   ItemRate   MoneyRate   MaxItemLevel   MonsterSkill   Resistance1   Resistance2   Resistance3   Resistance4
758       1      "Green Monkey"                       149     150000     0         1000        1600        500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
759       1      "White Monkey"                       149     200000     0         1000        1600        500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
760       1      "Purple Monkey"                      149     250000     0         1000        1600        500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
761       1      "Red Monkey"                         149     300000     0         1000        1600        500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
//============================================================================================================================================================================================================================================================================================================================================================================
// GOBLIN EVENT
//============================================================================================================================================================================================================================================================================================================================================================================
//Index   Rate   Name                                 Level   MaxLife   MaxMana   DamageMin   DamageMax   Defense   MagicDefense   AttackRate   DefenseRate   MoveRange   AttackType   AttackRange   ViewRange   MoveSpeed   AttackSpeed   RegenTime   Attribute   ItemRate   MoneyRate   MaxItemLevel   MonsterSkill   Resistance1   Resistance2   Resistance3   Resistance4
762       1      "Green Goblin"                       149     150000     0         1000        1600        500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
763       1      "Blue Goblin"                        149     200000     0         1000        1600        500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
764       1      "Red Goblin"                         149     250000     0         1000        1600        500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
765       1      "Yellow Goblin"                      149     300000     0         1000        1600        500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
//============================================================================================================================================================================================================================================================================================================================================================================
// ATLANS ABYSS
//============================================================================================================================================================================================================================================================================================================================================================================
//Index   Rate   Name                                 Level   MaxLife   MaxMana   DamageMin   DamageMax   Defense   MagicDefense   AttackRate   DefenseRate   MoveRange   AttackType   AttackRange   ViewRange   MoveSpeed   AttackSpeed   RegenTime   Attribute   ItemRate   MoneyRate   MaxItemLevel   MonsterSkill   Resistance1   Resistance2   Resistance3   Resistance4
766       1      "Bahamut Abyss"                      149     1985000    0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
767       1      "Vepar Abyss"                        149     2085000    0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
768       1      "Silver Valkyre Abyss"               149     2185000    0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
769       1      "Lizard King Abyss"                  149     2285000    0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
//============================================================================================================================================================================================================================================================================================================================================================================
// NPC CENT AND BOSS AND MAZE OF DIMENSIONS MOBS
//============================================================================================================================================================================================================================================================================================================================================================================
//Index   Rate   Name                                 Level   MaxLife   MaxMana   DamageMin   DamageMax   Defense   MagicDefense   AttackRate   DefenseRate   MoveRange   AttackType   AttackRange   ViewRange   MoveSpeed   AttackSpeed   RegenTime   Attribute   ItemRate   MoneyRate   MaxItemLevel   MonsterSkill   Resistance1   Resistance2   Resistance3   Resistance4
772       1      "[Boss] Cent"                        149     57800000    0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
773       1      "Kundun's Giant Swordsman"           149     980000     0         2000        2000        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
774       1      "Kundun's Soldier"                   149     980000     0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
775       1      "Kundun's Sperman"                   149     980000     0         2000        2600        1500       0              1000         300           6           0            2             10          800         2000          03          2           100        40          0              0              254           254           150           150           
771       1      "Cent"                               20      1000      0         15          30          70        20             100          30            0           0            0             5           400         1000          03          0           200        10          0              0              0             0             0             0
//============================================================================================================================================================================================================================================================================================================================================================================
